Thunder Bay, (63200) Hourly, Nitrogen oxides (NOx) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Thunder Bay (63200),,,,,,,,,,,,,,,,,,,,,,,,,
Address,615 James St. S., MTO,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.374049,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-89.289658,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 191 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air intake height,3 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Nitrogen Oxides (nitrogen oxides NOx),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, parts per billion (ppb),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
63200,Nitrogen Oxides,2024-12-03,2.1,6.7,3.7,2.9,3,3.7,5,7.6,12.7,12.8,7.7,3.4,3,3.4,7.5,9,10,13.3,13.4,9.6,12,6.9,6.2,5.2
63200,Nitrogen Oxides,2024-12-04,4,3.9,7.2,5.6,5.5,8.9,8.9,8.9,12.5,10.9,5.5,3.1,2.7,2.4,2.6,2.6,1.7,2,1.8,1.6,1.6,1.7,1.8,1.3
63200,Nitrogen Oxides,2024-12-05,1.1,1.3,1.3,1.3,1.8,1.7,2.1,2.4,6.8,5.3,3,2.5,2.9,2.6,2.9,3.4,4,4.9,6.4,10.5,8.3,5.8,3.7,5.2
63200,Nitrogen Oxides,2024-12-06,4,4.8,6.7,10.1,8.1,6.6,12.2,10.4,11.5,6.5,4.4,4.3,4.7,4,4.7,4.5,4.1,4.1,3.7,3.8,5.6,9.2,8.2,9.5
63200,Nitrogen Oxides,2024-12-07,8.7,9.5,9.7,6.5,9,11.3,13.3,18,18,21.5,33.8,27.7,11,8.2,8.4,10.1,9.7,8.6,7.3,4.7,7.9,4.2,5.4,6.7
63200,Nitrogen Oxides,2024-12-08,4.1,2.4,2.1,4.6,3,2.4,2,2.5,2.9,3.9,3.2,2.9,3.4,3.4,3.5,2.9,3,3.7,4,4,3.6,2.7,2.2,2
63200,Nitrogen Oxides,2024-12-09,1.6,3.7,5.7,9999,2.5,2.7,12.8,7.2,4,3.7,4.4,4.8,4.1,5.3,6.7,4.3,4.9,4.4,4,4.4,5.7,5.9,3.8,3.4
63200,Nitrogen Oxides,2024-12-10,2.5,7.8,3.6,2.1,3.3,4.8,3.4,16,59.1,29.2,18.3,4.6,5.7,4.9,3.9,4.6,5,7.1,7.7,10.4,10.3,7.2,5.1,4.6
63200,Nitrogen Oxides,2024-12-11,7.7,5.4,6.3,13,9.1,4.4,5.5,9.8,7.2,5.8,4.8,4.5,5.2,3.3,5.3,4.5,4.1,4.5,2.7,2.4,2.4,2.1,2,1.6
63200,Nitrogen Oxides,2024-12-12,1.6,1.4,1.6,1.8,2.7,2.7,2.6,3.5,6.9,9.3,8,6.7,5.7,3.2,3.5,3.7,5.1,5.8,4.8,8.3,4.7,5.7,3.9,3.2
