Date,Station ID,Latitude,Longitude,CO_subAQI,NO2_subAQI,O3_subAQI,PM2.5_subAQI,SO2_subAQI,AQI
2024-08-13,46108,43.546174,-79.658797,,15.0,28.0,47.0,,47.0
2024-08-13,47045,44.382338,-79.702446,,7.0,22.0,50.0,,50.0
2024-08-13,48006,44.044306,-79.48325,,5.0,24.0,52.0,,52.0
2024-08-13,49005,45.338261,-80.039269,,8.0,24.0,52.0,,52.0
2024-08-13,49010,45.224278,-78.932944,,,28.0,62.0,,62.0
2024-08-13,51001,45.434333,-75.676,,4.0,20.0,57.0,,57.0
2024-08-13,52023,44.219953,-76.521143,,6.0,25.0,56.0,,56.0
2024-08-13,54012,44.150528,-77.3955,,7.0,29.0,59.0,,59.0
2024-08-13,56051,45.017976,-74.735339,,6.0,23.0,53.0,,53.0
2024-08-13,59006,44.301918,-78.34622,,2.0,25.0,58.0,,58.0
2024-08-13,63203,48.379389,-89.290167,,7.0,26.0,85.0,,85.0
2024-08-13,71078,46.533194,-84.309917,,8.0,23.0,44.0,0.0,44.0
2024-08-13,75010,46.3225,-79.44945,,9.0,31.0,70.0,,70.0
2024-08-13,77233,46.492002,-81.003099,,9.0,33.0,62.0,7.0,62.0
2024-08-14,12008,42.315778,-83.043667,3.0,19.0,51.0,56.0,3.0,56.0
2024-08-14,12016,42.292889,-83.073139,,21.0,50.0,58.0,4.0,58.0
2024-08-14,13001,42.403694,-82.208306,,8.0,38.0,49.0,,49.0
2024-08-14,14111,42.990263,-82.395341,,16.0,27.0,52.0,0.0,52.0
2024-08-14,15020,43.333084,-81.74289,,3.0,27.0,41.0,,41.0
2024-08-14,15026,42.974485,-81.200813,,8.0,39.0,53.0,,53.0
2024-08-14,16015,42.672127,-81.162948,,3.0,44.0,51.0,,51.0
2024-08-14,18007,44.314472,-81.549722,,,27.0,40.0,,40.0
2024-08-14,21005,43.138611,-80.292639,,7.0,35.0,59.0,,59.0
2024-08-14,26060,43.443833,-80.503806,,9.0,35.0,60.0,,60.0
2024-08-14,27067,43.160056,-79.23475,,8.0,43.0,53.0,,53.0
2024-08-14,28028,43.551611,-80.264167,,8.0,37.0,57.0,,57.0
2024-08-14,29000,43.25778,-79.861664,2.0,12.0,40.0,55.0,14.0,55.0
2024-08-14,29118,43.257444,-79.90775,,13.0,37.0,55.0,,55.0
2024-08-14,31129,43.645451,-79.3891,,26.0,28.0,53.0,,53.0
2024-08-14,33003,43.747917,-79.274056,,31.0,37.0,56.0,,56.0
2024-08-14,34021,43.78047,-79.467372,,21.0,44.0,59.0,0.0,59.0
2024-08-14,35125,43.709444,-79.5435,2.0,25.0,40.0,60.0,0.0,60.0
2024-08-14,44008,43.314603,-79.80277,,20.0,34.0,57.0,,57.0
2024-08-14,44017,43.486917,-79.702278,,11.0,40.0,62.0,,62.0
2024-08-14,44029,43.52965,-79.862449,,24.0,39.0,61.0,0.0,61.0
2024-08-14,45027,43.952248,-78.91252,,5.0,44.0,56.0,,56.0
2024-08-14,46090,43.669911,-79.766589,,14.0,38.0,59.0,,59.0
2024-08-14,46108,43.546174,-79.658797,,13.0,39.0,59.0,,59.0
2024-08-14,47045,44.382338,-79.702446,,8.0,25.0,54.0,,54.0
2024-08-14,48006,44.044306,-79.48325,,8.0,35.0,56.0,,56.0
2024-08-14,49005,45.338261,-80.039269,,8.0,24.0,53.0,,53.0
2024-08-14,49010,45.224278,-78.932944,,,26.0,53.0,,53.0
2024-08-14,51001,45.434333,-75.676,,8.0,19.0,63.0,,63.0
2024-08-14,52023,44.219953,-76.521143,,8.0,31.0,66.0,,66.0
2024-08-14,54012,44.150528,-77.3955,,6.0,36.0,62.0,,62.0
2024-08-14,56051,45.017976,-74.735339,,5.0,24.0,64.0,,64.0
2024-08-14,59006,44.301918,-78.34622,,3.0,29.0,58.0,,58.0
2024-08-14,63203,48.379389,-89.290167,,6.0,29.0,78.0,,78.0
2024-08-14,71078,46.533194,-84.309917,,7.0,27.0,71.0,4.0,71.0
2024-08-14,75010,46.3225,-79.44945,,6.0,22.0,55.0,,55.0
2024-08-14,77233,46.492002,-81.003099,,9.0,29.0,57.0,7.0,57.0
2024-08-15,12008,42.315778,-83.043667,2.0,10.0,48.0,66.0,0.0,66.0
2024-08-15,12016,42.292889,-83.073139,,21.0,48.0,69.0,0.0,69.0
2024-08-15,13001,42.403694,-82.208306,,10.0,49.0,61.0,,61.0
2024-08-15,14111,42.990263,-82.395341,,17.0,41.0,62.0,16.0,62.0
2024-08-15,15020,43.333084,-81.74289,,2.0,40.0,57.0,,57.0
2024-08-15,15026,42.974485,-81.200813,,8.0,45.0,63.0,,63.0
2024-08-15,16015,42.672127,-81.162948,,2.0,40.0,58.0,,58.0
2024-08-15,18007,44.314472,-81.549722,,,41.0,56.0,,56.0
2024-08-15,21005,43.138611,-80.292639,,9.0,45.0,70.0,,70.0
2024-08-15,26060,43.443833,-80.503806,,10.0,51.0,68.0,,68.0
2024-08-15,27067,43.160056,-79.23475,,22.0,49.0,63.0,,63.0
2024-08-15,28028,43.551611,-80.264167,,7.0,64.0,68.0,,68.0
2024-08-15,29000,43.25778,-79.861664,3.0,22.0,67.0,72.0,47.0,72.0
2024-08-15,29118,43.257444,-79.90775,,28.0,54.0,71.0,,71.0
2024-08-15,29214,43.241324,-79.889328,,12.0,87.0,72.0,29.0,87.0
2024-08-15,31129,43.645451,-79.3891,,25.0,44.0,63.0,,63.0
2024-08-15,33003,43.747917,-79.274056,,25.0,47.0,67.0,,67.0
2024-08-15,34021,43.78047,-79.467372,,29.0,67.0,65.0,0.0,67.0
2024-08-15,35125,43.709444,-79.5435,2.0,23.0,50.0,67.0,0.0,67.0
2024-08-15,44008,43.314603,-79.80277,,36.0,54.0,66.0,,66.0
2024-08-15,44017,43.486917,-79.702278,,12.0,71.0,66.0,,71.0
2024-08-15,44029,43.52965,-79.862449,,34.0,93.0,71.0,3.0,93.0
2024-08-15,45027,43.952248,-78.91252,,5.0,45.0,60.0,,60.0
2024-08-15,46090,43.669911,-79.766589,,14.0,84.0,64.0,,84.0
2024-08-15,46108,43.546174,-79.658797,,13.0,45.0,61.0,,61.0
2024-08-15,47045,44.382338,-79.702446,,19.0,34.0,58.0,,58.0
2024-08-15,48006,44.044306,-79.48325,,11.0,50.0,63.0,,63.0
2024-08-15,49005,45.338261,-80.039269,,7.0,28.0,59.0,,59.0
2024-08-15,49010,45.224278,-78.932944,,,26.0,46.0,,46.0
2024-08-15,51001,45.434333,-75.676,,5.0,19.0,67.0,,67.0
2024-08-15,52023,44.219953,-76.521143,,5.0,28.0,56.0,,56.0
2024-08-15,54012,44.150528,-77.3955,,14.0,31.0,55.0,,55.0
2024-08-15,56051,45.017976,-74.735339,,5.0,15.0,78.0,,78.0
2024-08-15,59006,44.301918,-78.34622,,6.0,34.0,55.0,,55.0
2024-08-15,63203,48.379389,-89.290167,,4.0,32.0,38.0,,38.0
2024-08-15,71078,46.533194,-84.309917,,3.0,38.0,64.0,0.0,64.0
2024-08-15,75010,46.3225,-79.44945,,7.0,27.0,56.0,,56.0
2024-08-15,77233,46.492002,-81.003099,,9.0,31.0,63.0,21.0,63.0
2024-08-16,12008,42.315778,-83.043667,2.0,8.0,44.0,51.0,0.0,51.0
2024-08-16,12016,42.292889,-83.073139,,8.0,41.0,52.0,0.0,52.0
2024-08-16,13001,42.403694,-82.208306,,4.0,45.0,53.0,,53.0
2024-08-16,14111,42.990263,-82.395341,,8.0,42.0,53.0,14.0,53.0
2024-08-16,15020,43.333084,-81.74289,,3.0,36.0,57.0,,57.0
2024-08-16,15026,42.974485,-81.200813,,7.0,36.0,61.0,,61.0
2024-08-16,16015,42.672127,-81.162948,,3.0,42.0,58.0,,58.0
2024-08-16,18007,44.314472,-81.549722,,,33.0,61.0,,61.0
2024-08-16,21005,43.138611,-80.292639,,5.0,32.0,67.0,,67.0
2024-08-16,26060,43.443833,-80.503806,,13.0,34.0,67.0,,67.0
2024-08-16,27067,43.160056,-79.23475,,13.0,35.0,61.0,,61.0
2024-08-16,28028,43.551611,-80.264167,,9.0,37.0,65.0,,65.0
2024-08-16,29000,43.25778,-79.861664,5.0,25.0,35.0,65.0,6.0,65.0
2024-08-16,29118,43.257444,-79.90775,,22.0,32.0,65.0,,65.0
2024-08-16,29214,43.241324,-79.889328,,16.0,40.0,63.0,16.0,63.0
2024-08-16,31129,43.645451,-79.3891,,26.0,34.0,62.0,,62.0
2024-08-16,33003,43.747917,-79.274056,,16.0,36.0,65.0,,65.0
2024-08-16,34021,43.78047,-79.467372,,15.0,39.0,65.0,0.0,65.0
2024-08-16,35125,43.709444,-79.5435,5.0,27.0,36.0,69.0,0.0,69.0
2024-08-16,44008,43.314603,-79.80277,,31.0,36.0,65.0,,65.0
2024-08-16,44017,43.486917,-79.702278,,17.0,34.0,67.0,,67.0
2024-08-16,44029,43.52965,-79.862449,,29.0,40.0,70.0,0.0,70.0
2024-08-16,45027,43.952248,-78.91252,,3.0,42.0,62.0,,62.0
2024-08-16,46090,43.669911,-79.766589,,35.0,40.0,69.0,,69.0
2024-08-16,46108,43.546174,-79.658797,,19.0,33.0,61.0,,61.0
2024-08-16,47045,44.382338,-79.702446,,25.0,42.0,69.0,,69.0
2024-08-16,48006,44.044306,-79.48325,,14.0,43.0,69.0,,69.0
2024-08-16,49005,45.338261,-80.039269,,8.0,44.0,61.0,,61.0
2024-08-16,49010,45.224278,-78.932944,,,38.0,55.0,,55.0
2024-08-16,51001,45.434333,-75.676,,14.0,29.0,65.0,,65.0
2024-08-16,52023,44.219953,-76.521143,,10.0,37.0,58.0,,58.0
2024-08-16,54012,44.150528,-77.3955,,14.0,36.0,63.0,,63.0
2024-08-16,56051,45.017976,-74.735339,,14.0,17.0,60.0,,60.0
2024-08-16,59006,44.301918,-78.34622,,5.0,36.0,61.0,,61.0
2024-08-16,63203,48.379389,-89.290167,,5.0,40.0,29.0,,40.0
2024-08-16,71078,46.533194,-84.309917,,1.0,39.0,46.0,0.0,46.0
2024-08-16,75010,46.3225,-79.44945,,10.0,46.0,59.0,,59.0
2024-08-16,77233,46.492002,-81.003099,,13.0,44.0,62.0,0.0,62.0
2024-08-17,12008,42.315778,-83.043667,2.0,8.0,37.0,33.0,1.0,37.0
2024-08-17,12016,42.292889,-83.073139,,8.0,35.0,34.0,1.0,35.0
2024-08-17,13001,42.403694,-82.208306,,6.0,36.0,28.0,,36.0
2024-08-17,14111,42.990263,-82.395341,,8.0,31.0,34.0,3.0,34.0
2024-08-17,15020,43.333084,-81.74289,,2.0,32.0,32.0,,32.0
2024-08-17,15026,42.974485,-81.200813,,4.0,31.0,32.0,,32.0
2024-08-17,16015,42.672127,-81.162948,,2.0,43.0,29.0,,43.0
2024-08-17,18007,44.314472,-81.549722,,,32.0,42.0,,42.0
2024-08-17,21005,43.138611,-80.292639,,2.0,34.0,39.0,,39.0
2024-08-17,26060,43.443833,-80.503806,,3.0,30.0,39.0,,39.0
2024-08-17,27067,43.160056,-79.23475,,5.0,36.0,37.0,,37.0
2024-08-17,28028,43.551611,-80.264167,,2.0,29.0,38.0,,38.0
2024-08-17,29000,43.25778,-79.861664,2.0,6.0,37.0,38.0,0.0,38.0
2024-08-17,29118,43.257444,-79.90775,,11.0,35.0,43.0,,43.0
2024-08-17,29214,43.241324,-79.889328,,3.0,41.0,40.0,0.0,41.0
2024-08-17,31129,43.645451,-79.3891,,26.0,30.0,41.0,,41.0
2024-08-17,33003,43.747917,-79.274056,,9.0,34.0,39.0,,39.0
2024-08-17,34021,43.78047,-79.467372,,6.0,32.0,41.0,0.0,41.0
2024-08-17,35125,43.709444,-79.5435,2.0,10.0,31.0,50.0,0.0,50.0
2024-08-17,44008,43.314603,-79.80277,,9.0,35.0,43.0,,43.0
2024-08-17,44017,43.486917,-79.702278,,6.0,34.0,42.0,,42.0
2024-08-17,44029,43.52965,-79.862449,,4.0,35.0,47.0,0.0,47.0
2024-08-17,45027,43.952248,-78.91252,,4.0,35.0,44.0,,44.0
2024-08-17,46090,43.669911,-79.766589,,8.0,34.0,45.0,,45.0
2024-08-17,46108,43.546174,-79.658797,,6.0,30.0,38.0,,38.0
2024-08-17,47045,44.382338,-79.702446,,5.0,26.0,52.0,,52.0
2024-08-17,48006,44.044306,-79.48325,,5.0,35.0,51.0,,51.0
2024-08-17,49005,45.338261,-80.039269,,2.0,35.0,47.0,,47.0
2024-08-17,49010,45.224278,-78.932944,,,33.0,37.0,,37.0
2024-08-17,51001,45.434333,-75.676,,4.0,25.0,65.0,,65.0
2024-08-17,52023,44.219953,-76.521143,,1.0,39.0,58.0,,58.0
2024-08-17,54012,44.150528,-77.3955,,2.0,36.0,51.0,,51.0
2024-08-17,56051,45.017976,-74.735339,,4.0,27.0,59.0,,59.0
2024-08-17,59006,44.301918,-78.34622,,5.0,35.0,52.0,,52.0
2024-08-17,63203,48.379389,-89.290167,,6.0,32.0,70.0,,70.0
2024-08-17,71078,46.533194,-84.309917,,2.0,36.0,27.0,0.0,36.0
2024-08-17,75010,46.3225,-79.44945,,2.0,31.0,40.0,,40.0
2024-08-17,77233,46.492002,-81.003099,,4.0,32.0,53.0,1.0,53.0
2024-08-18,12008,42.315778,-83.043667,2.0,3.0,33.0,32.0,0.0,33.0
2024-08-18,12016,42.292889,-83.073139,,4.0,31.0,34.0,0.0,34.0
2024-08-18,13001,42.403694,-82.208306,,2.0,31.0,27.0,,31.0
2024-08-18,14111,42.990263,-82.395341,,4.0,27.0,32.0,0.0,32.0
2024-08-18,15020,43.333084,-81.74289,,1.0,29.0,27.0,,29.0
2024-08-18,15026,42.974485,-81.200813,,2.0,28.0,25.0,,28.0
2024-08-18,16015,42.672127,-81.162948,,3.0,30.0,33.0,,33.0
2024-08-18,18007,44.314472,-81.549722,,,23.0,28.0,,28.0
2024-08-18,21005,43.138611,-80.292639,,2.0,35.0,25.0,,35.0
2024-08-18,26060,43.443833,-80.503806,,1.0,31.0,22.0,,31.0
2024-08-18,27067,43.160056,-79.23475,,4.0,36.0,25.0,,36.0
2024-08-18,28028,43.551611,-80.264167,,2.0,32.0,23.0,,32.0
2024-08-18,29000,43.25778,-79.861664,2.0,4.0,36.0,22.0,0.0,36.0
2024-08-18,29118,43.257444,-79.90775,,4.0,34.0,22.0,,34.0
2024-08-18,29214,43.241324,-79.889328,,2.0,39.0,21.0,0.0,39.0
2024-08-18,31129,43.645451,-79.3891,,13.0,34.0,33.0,,34.0
2024-08-18,33003,43.747917,-79.274056,,8.0,31.0,28.0,,31.0
2024-08-18,34021,43.78047,-79.467372,,6.0,31.0,28.0,0.0,31.0
2024-08-18,35125,43.709444,-79.5435,2.0,10.0,31.0,33.0,0.0,33.0
2024-08-18,44008,43.314603,-79.80277,,8.0,35.0,24.0,,35.0
2024-08-18,44017,43.486917,-79.702278,,5.0,38.0,27.0,,38.0
2024-08-18,44029,43.52965,-79.862449,,5.0,38.0,26.0,0.0,38.0
2024-08-18,45027,43.952248,-78.91252,,4.0,35.0,28.0,,35.0
2024-08-18,46090,43.669911,-79.766589,,7.0,34.0,24.0,,34.0
2024-08-18,46108,43.546174,-79.658797,,6.0,34.0,25.0,,34.0
2024-08-18,47045,44.382338,-79.702446,,5.0,26.0,33.0,,33.0
2024-08-18,48006,44.044306,-79.48325,,4.0,32.0,32.0,,32.0
2024-08-18,49005,45.338261,-80.039269,,4.0,23.0,26.0,,26.0
2024-08-18,49010,45.224278,-78.932944,,,31.0,22.0,,31.0
2024-08-18,51001,45.434333,-75.676,,2.0,30.0,57.0,,57.0
2024-08-18,52023,44.219953,-76.521143,,1.0,34.0,54.0,,54.0
2024-08-18,54012,44.150528,-77.3955,,5.0,37.0,47.0,,47.0
2024-08-18,56051,45.017976,-74.735339,,3.0,24.0,46.0,,46.0
2024-08-18,59006,44.301918,-78.34622,,2.0,37.0,28.0,,37.0
2024-08-18,63203,48.379389,-89.290167,,18.0,29.0,76.0,,76.0
2024-08-18,71078,46.533194,-84.309917,,1.0,31.0,54.0,0.0,54.0
2024-08-18,75010,46.3225,-79.44945,,2.0,24.0,22.0,,24.0
2024-08-18,77233,46.492002,-81.003099,,2.0,29.0,39.0,0.0,39.0
2024-08-19,12008,42.315778,-83.043667,2.0,6.0,26.0,41.0,0.0,41.0
2024-08-19,12016,42.292889,-83.073139,,8.0,26.0,44.0,0.0,44.0
2024-08-19,13001,42.403694,-82.208306,,4.0,25.0,34.0,,34.0
2024-08-19,14111,42.990263,-82.395341,,2.0,27.0,33.0,0.0,33.0
2024-08-19,15020,43.333084,-81.74289,,0.0,29.0,34.0,,34.0
2024-08-19,15026,42.974485,-81.200813,,4.0,23.0,34.0,,34.0
2024-08-19,16015,42.672127,-81.162948,,2.0,25.0,34.0,,34.0
2024-08-19,18007,44.314472,-81.549722,,,27.0,21.0,,27.0
2024-08-19,21005,43.138611,-80.292639,,2.0,24.0,37.0,,37.0
2024-08-19,26060,43.443833,-80.503806,,1.0,23.0,28.0,,28.0
2024-08-19,27067,43.160056,-79.23475,,3.0,24.0,21.0,,24.0
2024-08-19,28028,43.551611,-80.264167,,1.0,23.0,26.0,,26.0
2024-08-19,29000,43.25778,-79.861664,2.0,3.0,22.0,28.0,0.0,28.0
2024-08-19,29118,43.257444,-79.90775,,2.0,22.0,28.0,,28.0
2024-08-19,29214,43.241324,-79.889328,,4.0,26.0,29.0,0.0,29.0
2024-08-19,31129,43.645451,-79.3891,,10.0,19.0,33.0,,33.0
2024-08-19,33003,43.747917,-79.274056,,8.0,19.0,22.0,,22.0
2024-08-19,34021,43.78047,-79.467372,,3.0,21.0,22.0,0.0,22.0
2024-08-19,35125,43.709444,-79.5435,1.0,8.0,16.0,26.0,0.0,26.0
2024-08-19,44008,43.314603,-79.80277,,6.0,21.0,29.0,,29.0
2024-08-19,44017,43.486917,-79.702278,,5.0,22.0,28.0,,28.0
2024-08-19,44029,43.52965,-79.862449,,4.0,24.0,28.0,0.0,28.0
2024-08-19,45027,43.952248,-78.91252,,2.0,21.0,18.0,,21.0
2024-08-19,46090,43.669911,-79.766589,,2.0,23.0,26.0,,26.0
2024-08-19,46108,43.546174,-79.658797,,7.0,20.0,25.0,,25.0
2024-08-19,47045,44.382338,-79.702446,,2.0,21.0,29.0,,29.0
2024-08-19,48006,44.044306,-79.48325,,2.0,24.0,22.0,,24.0
2024-08-19,49005,45.338261,-80.039269,,1.0,27.0,23.0,,27.0
2024-08-19,49010,45.224278,-78.932944,,,24.0,16.0,,24.0
2024-08-19,51001,45.434333,-75.676,,1.0,21.0,18.0,,21.0
2024-08-19,52023,44.219953,-76.521143,,3.0,18.0,14.0,,18.0
2024-08-19,54012,44.150528,-77.3955,,5.0,18.0,14.0,,18.0
2024-08-19,56051,45.017976,-74.735339,,1.0,18.0,7.0,,18.0
2024-08-19,59006,44.301918,-78.34622,,0.0,22.0,16.0,,22.0
2024-08-19,63203,48.379389,-89.290167,,4.0,27.0,39.0,,39.0
2024-08-19,71078,46.533194,-84.309917,,5.0,25.0,22.0,0.0,25.0
2024-08-19,75010,46.3225,-79.44945,,8.0,26.0,18.0,,26.0
2024-08-19,77233,46.492002,-81.003099,,1.0,29.0,16.0,0.0,29.0
2024-08-20,12008,42.315778,-83.043667,1.0,9.0,31.0,23.0,1.0,31.0
2024-08-20,12016,42.292889,-83.073139,,16.0,32.0,24.0,0.0,32.0
2024-08-20,13001,42.403694,-82.208306,,4.0,32.0,18.0,,32.0
2024-08-20,14111,42.990263,-82.395341,,4.0,32.0,18.0,0.0,32.0
2024-08-20,15020,43.333084,-81.74289,,3.0,31.0,17.0,,31.0
2024-08-20,15026,42.974485,-81.200813,,6.0,29.0,24.0,,29.0
2024-08-20,16015,42.672127,-81.162948,,2.0,31.0,21.0,,31.0
2024-08-20,18007,44.314472,-81.549722,,,30.0,16.0,,30.0
2024-08-20,21005,43.138611,-80.292639,,6.0,30.0,39.0,,39.0
2024-08-20,26060,43.443833,-80.503806,,3.0,30.0,19.0,,30.0
2024-08-20,27067,43.160056,-79.23475,,3.0,30.0,17.0,,30.0
2024-08-20,28028,43.551611,-80.264167,,6.0,31.0,17.0,,31.0
2024-08-20,29000,43.25778,-79.861664,1.0,7.0,30.0,18.0,0.0,30.0
2024-08-20,29118,43.257444,-79.90775,,6.0,30.0,18.0,,30.0
2024-08-20,29214,43.241324,-79.889328,,6.0,34.0,18.0,4.0,34.0
2024-08-20,31129,43.645451,-79.3891,,9.0,22.0,26.0,,26.0
2024-08-20,33003,43.747917,-79.274056,,9.0,22.0,20.0,,22.0
2024-08-20,34021,43.78047,-79.467372,,16.0,27.0,19.0,0.0,27.0
2024-08-20,35125,43.709444,-79.5435,1.0,13.0,21.0,21.0,0.0,21.0
2024-08-20,44008,43.314603,-79.80277,,6.0,28.0,19.0,,28.0
2024-08-20,44017,43.486917,-79.702278,,7.0,29.0,19.0,,29.0
2024-08-20,44029,43.52965,-79.862449,,9.0,31.0,18.0,0.0,31.0
2024-08-20,45027,43.952248,-78.91252,,1.0,27.0,17.0,,27.0
2024-08-20,46090,43.669911,-79.766589,,5.0,28.0,17.0,,28.0
2024-08-20,46108,43.546174,-79.658797,,7.0,29.0,17.0,,29.0
2024-08-20,47045,44.382338,-79.702446,,4.0,24.0,19.0,,24.0
2024-08-20,48006,44.044306,-79.48325,,3.0,27.0,19.0,,27.0
2024-08-20,49005,45.338261,-80.039269,,2.0,28.0,21.0,,28.0
2024-08-20,49010,45.224278,-78.932944,,,25.0,16.0,,25.0
2024-08-20,51001,45.434333,-75.676,,1.0,21.0,14.0,,21.0
2024-08-20,52023,44.219953,-76.521143,,2.0,22.0,14.0,,22.0
2024-08-20,54012,44.150528,-77.3955,,2.0,22.0,15.0,,22.0
2024-08-20,56051,45.017976,-74.735339,,3.0,17.0,7.0,,17.0
2024-08-20,59006,44.301918,-78.34622,,2.0,25.0,17.0,,25.0
2024-08-20,63203,48.379389,-89.290167,,9.0,27.0,31.0,,31.0
2024-08-20,71078,46.533194,-84.309917,,2.0,27.0,19.0,0.0,27.0
2024-08-20,75010,46.3225,-79.44945,,9.0,24.0,19.0,,24.0
2024-08-20,77233,46.492002,-81.003099,,3.0,32.0,19.0,0.0,32.0
2024-08-21,12008,42.315778,-83.043667,3.0,13.0,33.0,55.0,0.0,55.0
2024-08-21,12016,42.292889,-83.073139,,22.0,32.0,51.0,0.0,51.0
2024-08-21,13001,42.403694,-82.208306,,6.0,31.0,22.0,,31.0
2024-08-21,14111,42.990263,-82.395341,,15.0,31.0,24.0,0.0,31.0
2024-08-21,15020,43.333084,-81.74289,,2.0,29.0,21.0,,29.0
2024-08-21,15026,42.974485,-81.200813,,6.0,28.0,29.0,,29.0
2024-08-21,16015,42.672127,-81.162948,,2.0,29.0,24.0,,29.0
2024-08-21,18007,44.314472,-81.549722,,,27.0,22.0,,27.0
2024-08-21,21005,43.138611,-80.292639,,5.0,28.0,28.0,,28.0
2024-08-21,26060,43.443833,-80.503806,,3.0,27.0,23.0,,27.0
2024-08-21,27067,43.160056,-79.23475,,8.0,30.0,22.0,,30.0
2024-08-21,28028,43.551611,-80.264167,,3.0,26.0,22.0,,26.0
2024-08-21,29000,43.25778,-79.861664,1.0,6.0,25.0,23.0,0.0,25.0
2024-08-21,29118,43.257444,-79.90775,,14.0,25.0,26.0,,26.0
2024-08-21,29214,43.241324,-79.889328,,5.0,29.0,23.0,1.0,29.0
2024-08-21,31129,43.645451,-79.3891,,11.0,20.0,30.0,,30.0
2024-08-21,33003,43.747917,-79.274056,,11.0,20.0,27.0,,27.0
2024-08-21,34021,43.78047,-79.467372,,14.0,23.0,24.0,0.0,24.0
2024-08-21,35125,43.709444,-79.5435,1.0,16.0,17.0,27.0,0.0,27.0
2024-08-21,44008,43.314603,-79.80277,,14.0,25.0,23.0,,25.0
2024-08-21,44017,43.486917,-79.702278,,7.0,26.0,24.0,,26.0
2024-08-21,44029,43.52965,-79.862449,,8.0,28.0,23.0,0.0,28.0
2024-08-21,45027,43.952248,-78.91252,,2.0,27.0,22.0,,27.0
2024-08-21,46090,43.669911,-79.766589,,4.0,24.0,22.0,,24.0
2024-08-21,46108,43.546174,-79.658797,,8.0,26.0,22.0,,26.0
2024-08-21,47045,44.382338,-79.702446,,8.0,20.0,25.0,,25.0
2024-08-21,48006,44.044306,-79.48325,,5.0,23.0,24.0,,24.0
2024-08-21,49005,45.338261,-80.039269,,4.0,24.0,28.0,,28.0
2024-08-21,49010,45.224278,-78.932944,,,25.0,22.0,,25.0
2024-08-21,51001,45.434333,-75.676,,3.0,17.0,20.0,,20.0
2024-08-21,52023,44.219953,-76.521143,,4.0,19.0,19.0,,19.0
2024-08-21,54012,44.150528,-77.3955,,7.0,19.0,20.0,,20.0
2024-08-21,56051,45.017976,-74.735339,,4.0,15.0,20.0,,20.0
2024-08-21,59006,44.301918,-78.34622,,2.0,25.0,22.0,,25.0
2024-08-21,63203,48.379389,-89.290167,,7.0,25.0,31.0,,31.0
2024-08-21,71078,46.533194,-84.309917,,8.0,35.0,26.0,0.0,35.0
2024-08-21,75010,46.3225,-79.44945,,7.0,23.0,26.0,,26.0
2024-08-21,77233,46.492002,-81.003099,,12.0,28.0,31.0,0.0,31.0
2024-08-22,12008,42.315778,-83.043667,5.0,21.0,40.0,52.0,6.0,52.0
2024-08-22,12016,42.292889,-83.073139,,25.0,41.0,56.0,6.0,56.0
2024-08-22,13001,42.403694,-82.208306,,12.0,35.0,28.0,,35.0
2024-08-22,14111,42.990263,-82.395341,,18.0,39.0,34.0,0.0,39.0
2024-08-22,15020,43.333084,-81.74289,,4.0,35.0,27.0,,35.0
2024-08-22,15026,42.974485,-81.200813,,6.0,32.0,37.0,,37.0
2024-08-22,16015,42.672127,-81.162948,,3.0,35.0,28.0,,35.0
2024-08-22,18007,44.314472,-81.549722,,,37.0,24.0,,37.0
2024-08-22,21005,43.138611,-80.292639,,4.0,32.0,32.0,,32.0
2024-08-22,26060,43.443833,-80.503806,,6.0,32.0,31.0,,32.0
2024-08-22,27067,43.160056,-79.23475,,6.0,33.0,32.0,,33.0
2024-08-22,28028,43.551611,-80.264167,,6.0,33.0,32.0,,33.0
2024-08-22,29000,43.25778,-79.861664,1.0,9.0,32.0,32.0,4.0,32.0
2024-08-22,29118,43.257444,-79.90775,,8.0,33.0,31.0,,33.0
2024-08-22,29214,43.241324,-79.889328,,9.0,37.0,31.0,9.0,37.0
2024-08-22,31129,43.645451,-79.3891,,18.0,28.0,42.0,,42.0
2024-08-22,33003,43.747917,-79.274056,,19.0,31.0,34.0,,34.0
2024-08-22,34021,43.78047,-79.467372,,13.0,32.0,33.0,0.0,33.0
2024-08-22,35125,43.709444,-79.5435,2.0,25.0,28.0,37.0,0.0,37.0
2024-08-22,44008,43.314603,-79.80277,,16.0,30.0,32.0,,32.0
2024-08-22,44017,43.486917,-79.702278,,8.0,34.0,32.0,,34.0
2024-08-22,44029,43.52965,-79.862449,,25.0,34.0,36.0,0.0,36.0
2024-08-22,45027,43.952248,-78.91252,,3.0,26.0,28.0,,28.0
2024-08-22,46090,43.669911,-79.766589,,8.0,31.0,29.0,,31.0
2024-08-22,46108,43.546174,-79.658797,,16.0,30.0,28.0,,30.0
2024-08-22,47045,44.382338,-79.702446,,11.0,27.0,29.0,,29.0
2024-08-22,48006,44.044306,-79.48325,,9.0,31.0,32.0,,32.0
2024-08-22,49005,45.338261,-80.039269,,5.0,33.0,31.0,,33.0
2024-08-22,49010,45.224278,-78.932944,,,29.0,28.0,,29.0
2024-08-22,51001,45.434333,-75.676,,5.0,21.0,33.0,,33.0
2024-08-22,52023,44.219953,-76.521143,,5.0,35.0,28.0,,35.0
2024-08-22,54012,44.150528,-77.3955,,4.0,41.0,29.0,,41.0
2024-08-22,56051,45.017976,-74.735339,,2.0,19.0,29.0,,29.0
