Date,Station ID,Latitude,Longitude,CO_subAQI,NO2_subAQI,O3_subAQI,PM2.5_subAQI,SO2_subAQI,AQI,date,MeanTemp,MeanPrecip,wx_n,TotalTraffic,tr_n
2024-06-20,75010,46.3225,-79.44945,,6,25,25,,25,2024-06-20,19,0.5,3,1013,3
2024-06-20,77233,46.492002,-81.003099,,5,24,27,9,27,2024-06-20,,,,169,3
2024-06-21,12008,42.315778,-83.043667,3,22,104,53,3,104,2024-06-21,25.9,0,1,17607,45
2024-06-21,12016,42.292889,-83.073139,,25,93,55,0,93,2024-06-21,25.9,0,1,17823,46
2024-06-21,13001,42.403694,-82.208306,,7,87,43,,87,2024-06-21,,,,587,6
2024-06-21,14111,42.990263,-82.395341,,7,42,34,0,42,2024-06-21,23.3,2.95,2,1132,10
2024-06-21,15020,43.333084,-81.74289,,3,32,29,,32,2024-06-21,,,,301,3
2024-06-21,15026,42.974485,-81.200813,,12,54,51,,54,2024-06-21,24.8,0.8,2,1907,6
2024-06-21,16015,42.672127,-81.162948,,7,54,53,,54,2024-06-21,,,,,
2024-06-21,18007,44.314472,-81.549722,,,19,37,,37,2024-06-21,,,,,
2024-06-21,21005,43.138611,-80.292639,,10,61,54,,61,2024-06-21,25.2,0,1,1479,14
2024-06-21,26060,43.443833,-80.503806,,8,45,53,,53,2024-06-21,,,,2421,5
2024-06-21,27067,43.160056,-79.23475,,6,44,36,,44,2024-06-21,23.6,,2,6141,28
2024-06-21,28028,43.551611,-80.264167,,8,47,41,,47,2024-06-21,24.1,0,1,1394,9
2024-06-21,29000,43.25778,-79.861664,6,17,27,46,30,46,2024-06-21,21.1,3.5,2,8035,21
2024-06-21,29118,43.257444,-79.90775,,17,31,46,,46,2024-06-21,21.1,3.5,2,1488,8
2024-06-21,29214,43.241324,-79.889328,,16,34,52,36,52,2024-06-21,22.03333333333333,1.75,3,5103,12
2024-06-21,31129,43.645451,-79.3891,,37,22,,,37,2024-06-21,21.549999999999997,2.05,2,96495,299
2024-06-21,33003,43.747917,-79.274056,,11,28,39,,39,2024-06-21,,,,67303,120
2024-06-21,34021,43.78047,-79.467372,,10,31,32,0,32,2024-06-21,,,,49665,92
2024-06-21,35125,43.709444,-79.5435,2,18,26,47,0,47,2024-06-21,23.1,7.6,1,58277,112
2024-06-21,44008,43.314603,-79.80277,,12,31,35,,35,2024-06-21,21.1,3.5,2,13363,30
2024-06-21,44017,43.486917,-79.702278,,16,28,43,,43,2024-06-21,,,,13344,27
2024-06-21,44029,43.52965,-79.862449,,13,36,52,0,52,2024-06-21,,,,7488,16
2024-06-21,45027,43.952248,-78.91252,,5,22,33,,33,2024-06-21,22,1.2,1,3715,26
2024-06-21,46090,43.669911,-79.766589,,22,33,39,,39,2024-06-21,,,,16080,27
2024-06-21,46108,43.546174,-79.658797,,13,23,34,,34,2024-06-21,,,,21312,45
2024-06-21,47045,44.382338,-79.702446,,7,19,39,,39,2024-06-21,22.3,21.4,2,750,3
2024-06-21,48006,44.044306,-79.48325,,5,30,47,,47,2024-06-21,,,,672,3
2024-06-21,49005,45.338261,-80.039269,,2,23,22,,23,2024-06-21,18.6,4.9,1,120,3
2024-06-21,49010,45.224278,-78.932944,,,26,18,,26,2024-06-21,,,,,
2024-06-21,51001,45.434333,-75.676,,2,23,26,,26,2024-06-21,20.1,0.4,1,5066,14
2024-06-21,52023,44.219953,-76.521143,,3,31,29,,31,2024-06-21,22.7,0,3,4391,25
2024-06-21,54012,44.150528,-77.3955,,5,24,23,,24,2024-06-21,23,7.1000000000000005,2,864,5
2024-06-21,56051,45.017976,-74.735339,,10,31,33,,33,2024-06-21,19.3,1.4,1,180,3
2024-06-21,59006,44.301918,-78.34622,,3,20,30,,30,2024-06-21,22,1,1,,
2024-06-21,63203,48.379389,-89.290167,,7,19,49,,49,2024-06-21,15.850000000000001,0,2,2112,9
2024-06-21,71078,46.533194,-84.309917,,7,29,38,0,38,2024-06-21,,,,181,3
2024-06-21,75010,46.3225,-79.44945,,5,27,21,,27,2024-06-21,18.3,0,3,288,3
2024-06-21,77233,46.492002,-81.003099,,5,25,31,0,31,2024-06-21,,,,160,3
2024-06-22,12008,42.315778,-83.043667,3,11,64,55,4,64,2024-06-22,27.6,0,1,21842,45
2024-06-22,12016,42.292889,-83.073139,,10,51,56,0,56,2024-06-22,27.6,0,1,22082,46
2024-06-22,13001,42.403694,-82.208306,,21,90,55,,90,2024-06-22,,,,931,6
2024-06-22,14111,42.990263,-82.395341,,18,77,54,20,77,2024-06-22,25,0.1,2,1286,10
2024-06-22,15020,43.333084,-81.74289,,4,100,54,,100,2024-06-22,,,,233,3
2024-06-22,15026,42.974485,-81.200813,,6,77,55,,77,2024-06-22,25.75,0.1,2,2992,6
2024-06-22,16015,42.672127,-81.162948,,8,118,59,,118,2024-06-22,,,,,
2024-06-22,18007,44.314472,-81.549722,,,39,42,,42,2024-06-22,,,,,
2024-06-22,21005,43.138611,-80.292639,,7,77,60,,77,2024-06-22,25.6,1.2,1,2452,14
2024-06-22,26060,43.443833,-80.503806,,4,58,61,,61,2024-06-22,,,,3079,5
2024-06-22,27067,43.160056,-79.23475,,7,44,50,,50,2024-06-22,24.8,,2,11600,28
2024-06-22,28028,43.551611,-80.264167,,6,44,51,,51,2024-06-22,23.1,6.6,1,1631,9
2024-06-22,29000,43.25778,-79.861664,5,18,31,52,55,55,2024-06-22,20.75,0.9,2,14621,21
2024-06-22,29118,43.257444,-79.90775,,13,34,55,,55,2024-06-22,20.75,0.9,2,3620,8
2024-06-22,29214,43.241324,-79.889328,,15,37,56,60,60,2024-06-22,21.833333333333332,1.8,3,8199,12
2024-06-22,31129,43.645451,-79.3891,,20,32,,,32,2024-06-22,21.05,1.9,2,123755,299
2024-06-22,33003,43.747917,-79.274056,,10,32,45,,45,2024-06-22,,,,82411,120
2024-06-22,34021,43.78047,-79.467372,,11,33,37,0,37,2024-06-22,,,,62335,92
2024-06-22,35125,43.709444,-79.5435,2,16,32,52,0,52,2024-06-22,22.4,0.5,1,79780,112
2024-06-22,44008,43.314603,-79.80277,,6,35,40,,40,2024-06-22,20.75,0.9,2,25334,30
2024-06-22,44017,43.486917,-79.702278,,12,33,52,,52,2024-06-22,,,,29643,27
2024-06-22,44029,43.52965,-79.862449,,15,39,56,0,56,2024-06-22,,,,13347,16
2024-06-22,45027,43.952248,-78.91252,,5,29,51,,51,2024-06-22,20.9,27.5,1,4022,26
2024-06-22,46090,43.669911,-79.766589,,14,36,50,,50,2024-06-22,,,,22861,27
2024-06-22,46108,43.546174,-79.658797,,5,28,41,,41,2024-06-22,,,,42633,45
2024-06-22,47045,44.382338,-79.702446,,3,24,40,,40,2024-06-22,21.3,41.4,2,956,3
2024-06-22,48006,44.044306,-79.48325,,6,32,48,,48,2024-06-22,,,,960,3
2024-06-22,49005,45.338261,-80.039269,,3,18,20,,20,2024-06-22,19.1,46.7,1,68,3
2024-06-22,49010,45.224278,-78.932944,,,17,19,,19,2024-06-22,,,,,
2024-06-22,51001,45.434333,-75.676,,3,32,31,,32,2024-06-22,19.2,2.6,1,6653,14
2024-06-22,52023,44.219953,-76.521143,,4,26,33,,33,2024-06-22,20.05,5.9,3,5369,25
2024-06-22,54012,44.150528,-77.3955,,5,24,29,,29,2024-06-22,20.55,17.4,2,1227,5
2024-06-22,56051,45.017976,-74.735339,,10,31,39,,39,2024-06-22,19.8,30,1,212,3
2024-06-22,59006,44.301918,-78.34622,,2,21,34,,34,2024-06-22,20,17.9,1,,
2024-06-22,63203,48.379389,-89.290167,,7,24,58,,58,2024-06-22,16,0,2,2692,9
2024-06-22,71078,46.533194,-84.309917,,5,24,28,0,28,2024-06-22,,,,245,3
2024-06-22,75010,46.3225,-79.44945,,4,19,18,,19,2024-06-22,16.8,8.55,3,501,3
2024-06-22,77233,46.492002,-81.003099,,4.5,32.5,22.5,0.5,32.5,2024-06-22,,,,151,3
2024-06-23,12008,42.315778,-83.043667,1,8,45,28,1,45,2024-06-23,24,4.8,1,18802,45
2024-06-23,12016,42.292889,-83.073139,,7,44,32,0,44,2024-06-23,24,4.8,1,18917,46
2024-06-23,13001,42.403694,-82.208306,,7,44,25,,44,2024-06-23,,,,684,6
2024-06-23,14111,42.990263,-82.395341,,22,42,26,23,42,2024-06-23,22.5,0.30000000000000004,2,1453,10
2024-06-23,15020,43.333084,-81.74289,,3,44,32,,44,2024-06-23,,,,356,3
2024-06-23,15026,42.974485,-81.200813,,3,42,32,,42,2024-06-23,20.8,1.2,2,3081,6
2024-06-23,16015,42.672127,-81.162948,,1,47,34,,47,2024-06-23,,,,,
2024-06-23,18007,44.314472,-81.549722,,,37,28,,37,2024-06-23,,,,,
2024-06-23,21005,43.138611,-80.292639,,3,41,38,,41,2024-06-23,20.6,3.9,1,1852,14
2024-06-23,26060,43.443833,-80.503806,,3,38,43,,43,2024-06-23,,,,2475,5
2024-06-23,27067,43.160056,-79.23475,,2,44,39,,44,2024-06-23,23,,2,11178,28
2024-06-23,28028,43.551611,-80.264167,,4,29,47,,47,2024-06-23,20.4,0.7,1,1428,9
2024-06-23,29000,43.25778,-79.861664,2,12,42,38,1,42,2024-06-23,22.5,1,2,13123,21
2024-06-23,29118,43.257444,-79.90775,,6,39,39,,39,2024-06-23,22.5,1,2,3192,8
2024-06-23,29214,43.241324,-79.889328,,5,44,41,1,44,2024-06-23,21.8,2.25,3,7094,12
2024-06-23,31129,43.645451,-79.3891,,12,40,,,40,2024-06-23,23.1,0.30000000000000004,2,109522,299
2024-06-23,33003,43.747917,-79.274056,,7,34,36,,36,2024-06-23,,,,76300,120
2024-06-23,34021,43.78047,-79.467372,,8,37,28,0,37,2024-06-23,,,,57110,92
2024-06-23,35125,43.709444,-79.5435,1,8,35,37,0,37,2024-06-23,22.6,0.7,1,70071,112
2024-06-23,44008,43.314603,-79.80277,,5,40,33,,40,2024-06-23,22.5,1,2,22412,30
2024-06-23,44017,43.486917,-79.702278,,8,40,40,,40,2024-06-23,,,,26087,27
2024-06-23,44029,43.52965,-79.862449,,4,40,42,0,42,2024-06-23,,,,11573,16
2024-06-23,45027,43.952248,-78.91252,,5,33,29,,33,2024-06-23,21.7,0.7,1,4588,26
2024-06-23,46090,43.669911,-79.766589,,6,38,33,,38,2024-06-23,,,,19168,27
2024-06-23,46108,43.546174,-79.658797,,3,37,30,,37,2024-06-23,,,,36608,45
2024-06-23,47045,44.382338,-79.702446,,3,38,28,,38,2024-06-23,21.3,15.7,2,1129,3
2024-06-23,48006,44.044306,-79.48325,,5,38,38,,38,2024-06-23,,,,1015,3
2024-06-23,49005,45.338261,-80.039269,,1,37,27,,37,2024-06-23,17.9,17.3,1,106,3
2024-06-23,49010,45.224278,-78.932944,,,31,17,,31,2024-06-23,,,,,
2024-06-23,51001,45.434333,-75.676,,3,31,31,,31,2024-06-23,21.1,43.9,1,5947,14
2024-06-23,52023,44.219953,-76.521143,,4,45,40,,45,2024-06-23,21.55,10.2,3,6249,25
2024-06-23,54012,44.150528,-77.3955,,4,45,27,,45,2024-06-23,21.8,4.3,2,1349,5
2024-06-23,56051,45.017976,-74.735339,,3,43,26,,43,2024-06-23,22.5,21.6,1,265,3
2024-06-23,59006,44.301918,-78.34622,,4,35,31,,35,2024-06-23,21,1.1,1,,
2024-06-23,63203,48.379389,-89.290167,,5,28,43,,43,2024-06-23,16.55,1.2,2,2543,9
2024-06-23,71078,46.533194,-84.309917,,2,36,38,0,38,2024-06-23,,,,339,3
2024-06-23,75010,46.3225,-79.44945,,1,38,12,,38,2024-06-23,16.6,35,3,576,3
2024-06-24,12008,42.315778,-83.043667,1,9,45,37,0,45,2024-06-24,23.1,0,1,29409,45
2024-06-24,12016,42.292889,-83.073139,,12,48,44,0,48,2024-06-24,23.1,0,1,29512,46
2024-06-24,13001,42.403694,-82.208306,,6,44,39,,44,2024-06-24,,,,998,6
2024-06-24,14111,42.990263,-82.395341,,11,38,44,19,44,2024-06-24,20.8,0,2,2448,10
2024-06-24,15020,43.333084,-81.74289,,3,34,41,,41,2024-06-24,,,,257,3
2024-06-24,15026,42.974485,-81.200813,,9,33,41,,41,2024-06-24,20.450000000000003,0,2,2962,6
2024-06-24,16015,42.672127,-81.162948,,3,43,42,,43,2024-06-24,,,,,
2024-06-24,18007,44.314472,-81.549722,,,34,37,,37,2024-06-24,,,,,
2024-06-24,21005,43.138611,-80.292639,,4,36,46,,46,2024-06-24,20.8,0,1,2952,14
2024-06-24,26060,43.443833,-80.503806,,6,34,44,,44,2024-06-24,,,,4186,5
2024-06-24,27067,43.160056,-79.23475,,11,42,44,,44,2024-06-24,22,,2,12838,28
2024-06-24,29000,43.25778,-79.861664,1,8,32,43,1,43,2024-06-24,22.5,0,2,15224,21
2024-06-24,29118,43.257444,-79.90775,,20,32,42,,42,2024-06-24,22.5,0,2,4510,8
2024-06-24,29214,43.241324,-79.889328,,8,37,45,3,45,2024-06-24,22,0,3,8549,12
2024-06-24,31129,43.645451,-79.3891,,13,31,,,31,2024-06-24,23.05,0,2,109851,299
2024-06-24,33003,43.747917,-79.274056,,14,30,48,,48,2024-06-24,,,,83360,120
2024-06-24,34021,43.78047,-79.467372,,10,31,41,0,41,2024-06-24,,,,68302,92
2024-06-24,35125,43.709444,-79.5435,2,23,26,51,0,51,2024-06-24,22.9,0,1,86988,112
2024-06-24,44008,43.314603,-79.80277,,17,31,45,,45,2024-06-24,22.5,0,2,26507,30
2024-06-24,44017,43.486917,-79.702278,,7,34,47,,47,2024-06-24,,,,29798,27
2024-06-24,44029,43.52965,-79.862449,,22,34,46,0,46,2024-06-24,,,,13249,16
2024-06-24,45027,43.952248,-78.91252,,3,31,21,,31,2024-06-24,21.5,0,1,5524,26
2024-06-24,46090,43.669911,-79.766589,,8,32,39,,39,2024-06-24,,,,24797,27
2024-06-24,46108,43.546174,-79.658797,,7,32,41,,41,2024-06-24,,,,43754,45
2024-06-24,47045,44.382338,-79.702446,,8,26,41,,41,2024-06-24,23.05,0,2,1018,3
2024-06-24,48006,44.044306,-79.48325,,7,30,46,,46,2024-06-24,,,,1635,3
2024-06-24,49005,45.338261,-80.039269,,7,28,46,,46,2024-06-24,19.3,0,1,77,3
2024-06-24,49010,45.224278,-78.932944,,,30,37,,37,2024-06-24,,,,,
2024-06-24,51001,45.434333,-75.676,,2,30,36,,36,2024-06-24,21,14,1,7333,14
2024-06-24,52023,44.219953,-76.521143,,8,31,32,,32,2024-06-24,21.05,0.9,3,8476,25
2024-06-24,54012,44.150528,-77.3955,,8,33,33,,33,2024-06-24,22.3,0,2,1451,5
2024-06-24,56051,45.017976,-74.735339,,5,25,31,,31,2024-06-24,20.3,3.6,1,185,3
2024-06-24,59006,44.301918,-78.34622,,1,29,42,,42,2024-06-24,20.1,0,1,,
2024-06-24,63203,48.379389,-89.290167,,6,27,39,,39,2024-06-24,16.9,,2,3899,9
2024-06-24,71078,46.533194,-84.309917,,6,34,39,9,39,2024-06-24,,,,288,3
2024-06-24,75010,46.3225,-79.44945,,2,28,44,,44,2024-06-24,20.200000000000003,0,3,832,3
2024-06-24,77233,46.492002,-81.003099,,2,32,42,6,42,2024-06-24,,,,240,3
2024-06-25,12008,42.315778,-83.043667,1,14,46,30,3,46,2024-06-25,23.4,11.2,1,20991,45
2024-06-25,12016,42.292889,-83.073139,,12,39,34,0,39,2024-06-25,23.4,11.2,1,20991,46
2024-06-25,13001,42.403694,-82.208306,,5,61,30,,61,2024-06-25,,,,720,6
2024-06-25,14111,42.990263,-82.395341,,17,49,34,29,49,2024-06-25,22.2,4.4,2,502,10
2024-06-25,15020,43.333084,-81.74289,,4,58,32,,58,2024-06-25,,,,0,3
2024-06-25,15026,42.974485,-81.200813,,8,48,35,,48,2024-06-25,20.55,1.1,2,2248,6
2024-06-25,16015,42.672127,-81.162948,,5,67,38,,67,2024-06-25,,,,,
2024-06-25,18007,44.314472,-81.549722,,,49,32,,49,2024-06-25,,,,,
2024-06-25,21005,43.138611,-80.292639,,5,61,43,,61,2024-06-25,19.7,0,1,1108,14
2024-06-25,26060,43.443833,-80.503806,,7,47,40,,47,2024-06-25,,,,1684,5
2024-06-25,27067,43.160056,-79.23475,,7,61,41,,61,2024-06-25,20.7,,2,11490,28
2024-06-25,28028,43.551611,-80.264167,,8,48,34,,48,2024-06-25,18.2,0,1,1064,9
2024-06-25,29000,43.25778,-79.861664,1,10,61,42,3,61,2024-06-25,21.3,0,2,13870,21
2024-06-25,29118,43.257444,-79.90775,,22,58,42,,58,2024-06-25,21.3,0,2,2628,8
2024-06-25,29214,43.241324,-79.889328,,9,77,42,1,77,2024-06-25,20.7,0,3,6706,12
2024-06-25,31129,43.645451,-79.3891,,27,44,41,,44,2024-06-25,20.4,0,2,130156,299
2024-06-25,33003,43.747917,-79.274056,,24,46,52,,52,2024-06-25,,,,86134,120
2024-06-25,34021,43.78047,-79.467372,,23,48,43,1,48,2024-06-25,,,,65479,92
2024-06-25,35125,43.709444,-79.5435,2,24,45,49,0,49,2024-06-25,21.8,0,1,84979,112
2024-06-25,44008,43.314603,-79.80277,,20,50,44,,50,2024-06-25,21.3,0,2,25534,30
2024-06-25,44017,43.486917,-79.702278,,14,54,46,,54,2024-06-25,,,,29032,27
2024-06-25,44029,43.52965,-79.862449,,21,61,44,0,61,2024-06-25,,,,13887,16
2024-06-25,45027,43.952248,-78.91252,,8,38,37,,38,2024-06-25,17.7,1,1,2248,26
2024-06-25,46090,43.669911,-79.766589,,16,48,36,,48,2024-06-25,,,,24150,27
2024-06-25,46108,43.546174,-79.658797,,12,50,41,,50,2024-06-25,,,,43220,45
2024-06-25,47045,44.382338,-79.702446,,9,34,43,,43,2024-06-25,21.4,8.15,2,845,3
2024-06-25,48006,44.044306,-79.48325,,11,40,46,,46,2024-06-25,,,,1452,3
2024-06-25,49005,45.338261,-80.039269,,3,44,39,,44,2024-06-25,18.2,5.6,1,0,3
2024-06-25,49010,45.224278,-78.932944,,,41,36,,41,2024-06-25,,,,,
2024-06-25,51001,45.434333,-75.676,,2,40,54,,54,2024-06-25,21.9,0,1,6517,14
2024-06-25,52023,44.219953,-76.521143,,9,42,48,,48,2024-06-25,18.65,4.2,3,3955,25
2024-06-25,54012,44.150528,-77.3955,,4,44,39,,44,2024-06-25,20.3,7.8,2,1208,5
2024-06-25,56051,45.017976,-74.735339,,4,37,52,,52,2024-06-25,22.5,0.6,1,132,3
2024-06-25,59006,44.301918,-78.34622,,5,40,48,,48,2024-06-25,17.2,6.6,1,,
2024-06-25,63203,48.379389,-89.290167,,4,38,23,,38,2024-06-25,21.200000000000003,0,2,1966,9
2024-06-25,71078,46.533194,-84.309917,,5,45,31,1,45,2024-06-25,,,,0,3
2024-06-25,75010,46.3225,-79.44945,,7,38,34,,38,2024-06-25,17.25,5.8,3,657,3
2024-06-25,77233,46.492002,-81.003099,,8,40,41,4,41,2024-06-25,,,,144,3
2024-06-26,12008,42.315778,-83.043667,3,20,30,42,0,42,2024-06-26,21.2,0.5,1,19222,45
2024-06-26,12016,42.292889,-83.073139,,24,30,47,0,47,2024-06-26,21.2,0.5,1,19222,46
2024-06-26,13001,42.403694,-82.208306,,7,42,27,,42,2024-06-26,,,,584,6
2024-06-26,14111,42.990263,-82.395341,,16,38,34,9,38,2024-06-26,21,0.05,2,449,10
2024-06-26,15020,43.333084,-81.74289,,6,36,32,,36,2024-06-26,,,,0,3
2024-06-26,15026,42.974485,-81.200813,,10,36,28,,36,2024-06-26,20.9,2.2,2,1819,6
2024-06-26,16015,42.672127,-81.162948,,4,44,31,,44,2024-06-26,,,,,
2024-06-26,18007,44.314472,-81.549722,,,36,26,,36,2024-06-26,,,,,
2024-06-26,21005,43.138611,-80.292639,,6,37,31,,37,2024-06-26,21,9,1,850,14
2024-06-26,26060,43.443833,-80.503806,,5,38,31,,38,2024-06-26,,,,1532,5
2024-06-26,27067,43.160056,-79.23475,,7,38,28,,38,2024-06-26,22.5,,2,9395,28
2024-06-26,28028,43.551611,-80.264167,,8,41,22,,41,2024-06-26,20.6,8.7,1,790,9
2024-06-26,29000,43.25778,-79.861664,1,8,42,28,1,42,2024-06-26,22.15,5.9,2,10552,21
2024-06-26,29118,43.257444,-79.90775,,7,38,27,,38,2024-06-26,22.15,5.9,2,2287,8
2024-06-26,29214,43.241324,-79.889328,,5,46,26,1,46,2024-06-26,21.8,6.35,3,5437,12
2024-06-26,31129,43.645451,-79.3891,,23,30,36,,36,2024-06-26,21.700000000000003,4.05,2,125538,299
2024-06-26,33003,43.747917,-79.274056,,18,34,28,,34,2024-06-26,,,,79934,120
2024-06-26,34021,43.78047,-79.467372,,19,39,23,0,39,2024-06-26,,,,59246,92
2024-06-26,35125,43.709444,-79.5435,2,30,35,29,0,35,2024-06-26,22.5,6.7,1,76368,112
2024-06-26,44008,43.314603,-79.80277,,17,35,27,,35,2024-06-26,22.15,5.9,2,19784,30
2024-06-26,44017,43.486917,-79.702278,,8,44,25,,44,2024-06-26,,,,22958,27
2024-06-26,44029,43.52965,-79.862449,,13,44,29,0,44,2024-06-26,,,,11297,16
2024-06-26,45027,43.952248,-78.91252,,7,37,27,,37,2024-06-26,21.7,1.2,1,1740,26
2024-06-26,46090,43.669911,-79.766589,,6,43,22,,43,2024-06-26,,,,20211,27
2024-06-26,46108,43.546174,-79.658797,,12,39,23,,39,2024-06-26,,,,34194,45
2024-06-26,47045,44.382338,-79.702446,,10,30,24,,30,2024-06-26,23.4,13.9,2,739,3
2024-06-26,48006,44.044306,-79.48325,,3,38,22,,38,2024-06-26,,,,1113,3
2024-06-26,49005,45.338261,-80.039269,,1,43,23,,43,2024-06-26,17.1,0,1,0,3
2024-06-26,49010,45.224278,-78.932944,,,33,18,,33,2024-06-26,,,,,
2024-06-26,51001,45.434333,-75.676,,1,32,30,,32,2024-06-26,20.4,10.4,1,6024,14
2024-06-26,52023,44.219953,-76.521143,,7,44,23,,44,2024-06-26,22.5,2.3,3,3470,25
2024-06-26,54012,44.150528,-77.3955,,5,49,22,,49,2024-06-26,22.85,4.25,2,950,5
2024-06-26,56051,45.017976,-74.735339,,3,32,28,,32,2024-06-26,23.5,10,1,136,3
2024-06-26,59006,44.301918,-78.34622,,3,38,22,,38,2024-06-26,20.1,7.5,1,,
2024-06-26,63203,48.379389,-89.290167,,7,22,14,,22,2024-06-26,12.3,0,2,1711,9
2024-06-26,71078,46.533194,-84.309917,,2,35,15,0,35,2024-06-26,,,,0,3
2024-06-26,75010,46.3225,-79.44945,,2,28,20,,28,2024-06-26,12.399999999999999,0,3,553,3
2024-06-26,77233,46.492002,-81.003099,,2,31,17,3,31,2024-06-26,,,,128,3
2024-06-27,12008,42.315778,-83.043667,1,9,36,22,10,36,2024-06-27,18.4,0,1,17449,45
2024-06-27,12016,42.292889,-83.073139,,10,37,22,9,37,2024-06-27,18.4,0,1,17449,46
2024-06-27,13001,42.403694,-82.208306,,6,34,23,,34,2024-06-27,,,,446,6
2024-06-27,14111,42.990263,-82.395341,,9,27,18,0,27,2024-06-27,14.3,0,2,398,10
2024-06-27,15020,43.333084,-81.74289,,1,26,16,,26,2024-06-27,,,,0,3
2024-06-27,15026,42.974485,-81.200813,,5,28,23,,28,2024-06-27,15.9,0,2,1388,6
2024-06-27,16015,42.672127,-81.162948,,3,31,23,,31,2024-06-27,,,,,
2024-06-27,18007,44.314472,-81.549722,,,23,15,,23,2024-06-27,,,,,
2024-06-27,21005,43.138611,-80.292639,,4,32,31,,32,2024-06-27,16.9,0,1,593,14
2024-06-27,26060,43.443833,-80.503806,,6,30,,,30,2024-06-27,,,,1381,5
2024-06-27,27067,43.160056,-79.23475,,8,34,27,,34,2024-06-27,16.8,,2,7301,28
2024-06-27,28028,43.551611,-80.264167,,5,29,17,,29,2024-06-27,14.9,0,1,515,9
2024-06-27,29000,43.25778,-79.861664,2,11,29,28,26,29,2024-06-27,17.200000000000003,0,2,7235,21
2024-06-27,29118,43.257444,-79.90775,,19,30,26,,30,2024-06-27,17.200000000000003,0,2,1946,8
2024-06-27,29214,43.241324,-79.889328,,8,33,27,16,33,2024-06-27,17.233333333333334,0,3,4169,12
2024-06-27,31129,43.645451,-79.3891,,12,26,21,,26,2024-06-27,18.15,0,2,111411,299
2024-06-27,33003,43.747917,-79.274056,,13,25,21,,25,2024-06-27,,,,70481,120
2024-06-27,34021,43.78047,-79.467372,,6,28,17,0,28,2024-06-27,,,,51831,92
2024-06-27,35125,43.709444,-79.5435,1,17,22,21,0,22,2024-06-27,17.3,0,1,64667,112
2024-06-27,44008,43.314603,-79.80277,,15,33,24,,33,2024-06-27,17.200000000000003,0,2,14035,30
2024-06-27,44017,43.486917,-79.702278,,16,34,23,,34,2024-06-27,,,,16884,27
2024-06-27,44029,43.52965,-79.862449,,20,31,21,0,31,2024-06-27,,,,8709,16
2024-06-27,45027,43.952248,-78.91252,,3,29,6,,29,2024-06-27,16.3,0,1,1231,26
2024-06-27,46090,43.669911,-79.766589,,10,27,17,,27,2024-06-27,,,,16274,27
2024-06-27,46108,43.546174,-79.658797,,15,27,20,,27,2024-06-27,,,,25163,45
2024-06-27,47045,44.382338,-79.702446,,5,23,18,,23,2024-06-27,15.5,0,2,634,3
2024-06-27,48006,44.044306,-79.48325,,9,28,17,,28,2024-06-27,,,,772,3
2024-06-27,49005,45.338261,-80.039269,,3,25,22,,25,2024-06-27,15.7,0,1,0,3
2024-06-27,49010,45.224278,-78.932944,,,27,14,,27,2024-06-27,,,,,
2024-06-27,51001,45.434333,-75.676,,2,25,17,,25,2024-06-27,13.8,0,1,5532,14
2024-06-27,52023,44.219953,-76.521143,,10,25,17,,25,2024-06-27,15.5,0,3,2980,25
2024-06-27,54012,44.150528,-77.3955,,9,27,20,,27,2024-06-27,17.2,0,2,690,5
2024-06-27,56051,45.017976,-74.735339,,3,26,19,,26,2024-06-27,17.5,0,1,140,3
2024-06-27,59006,44.301918,-78.34622,,1,26,18,,26,2024-06-27,14.7,0,1,,
2024-06-27,63203,48.379389,-89.290167,,9,26,24,,26,2024-06-27,14.6,0,2,1455,9
2024-06-27,71078,46.533194,-84.309917,,5,28,17,1,28,2024-06-27,,,,0,3
2024-06-27,75010,46.3225,-79.44945,,8,25,12,,25,2024-06-27,12.35,0.55,3,447,3
2024-06-27,77233,46.492002,-81.003099,,7,27,13,4,27,2024-06-27,,,,112,3
2024-06-28,12008,42.315778,-83.043667,1,8,43,26,0,43,2024-06-28,18.8,0,1,15768,45
2024-06-28,12016,42.292889,-83.073139,,13,41,31,0,41,2024-06-28,18.8,0,1,15768,46
2024-06-28,13001,42.403694,-82.208306,,7,43,23,,43,2024-06-28,,,,427,6
2024-06-28,14111,42.990263,-82.395341,,14,38,27,3,38,2024-06-28,15.7,0,2,351,10
2024-06-28,15020,43.333084,-81.74289,,3,33,22,,33,2024-06-28,,,,0,3
2024-06-28,15026,42.974485,-81.200813,,8,35,26,,35,2024-06-28,15.95,0,2,1232,6
2024-06-28,16015,42.672127,-81.162948,,6,33,25,,33,2024-06-28,,,,,
2024-06-28,18007,44.314472,-81.549722,,,33,22,,33,2024-06-28,,,,,
2024-06-28,21005,43.138611,-80.292639,,14,34,28,,34,2024-06-28,15.4,0,1,410,14
2024-06-28,26060,43.443833,-80.503806,,8,32,,,32,2024-06-28,,,,1229,5
2024-06-28,27067,43.160056,-79.23475,,10,36,26,,36,2024-06-28,17.2,,2,5409,28
2024-06-28,28028,43.551611,-80.264167,,6,32,19,,32,2024-06-28,13.5,0.3,1,515,9
2024-06-28,29000,43.25778,-79.861664,5,18,20,36,84,84,2024-06-28,15.350000000000001,0,2,5793,21
2024-06-28,29118,43.257444,-79.90775,,16,25,25,,25,2024-06-28,15.350000000000001,0,2,1760,8
